player_id,league_id,team_id,footballer_id,footballer_name_footballer,age,club,league_name,position,position_acronym,contract,market_value,height,feet,rating,potential,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling,num_players,avg_age,total_squad_value,country,num_legionnaires,avg_marketing_val,num_teams,players,avg_marketing_val_league,avg_age_league
347,tr1,13,347,Filip Damjanovic,26,Konyaspor,Süper Lig,Centre-Back,DC,"Jun 30, 2026",€1.20m,"1,88m",right,55,57.0,0,50,65,40,0,0,0,0,50,0,0,0,55,0,0,0,0,55,50,55,55,50,65,25,25,50,40,60,55,40,55,45,60,55,70,85,45,75,65,15,30,35,35,35,25,25,65,20,40,60,55,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
348,tr1,13,348,Uğurcan Yazğılı,25,Konyaspor,Süper Lig,Centre-Back,DC,"Jun 30, 2026",€1.00m,"1,84m",right,50,60.0,0,60,60,40,0,0,0,0,50,0,0,0,60,0,0,0,0,80,55,90,50,55,50,70,25,50,40,55,70,50,70,65,55,55,55,55,60,60,60,5,25,55,10,25,30,25,65,10,35,65,65,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
349,tr1,13,349,Josip Calusic,31,Konyaspor,Süper Lig,Centre-Back,DC,"Jun 30, 2026",€900k,"1,87m",left,53,53.0,0,50,65,40,0,0,0,0,50,0,0,0,40,0,0,0,0,70,50,65,65,45,45,40,25,40,25,65,60,35,55,65,55,75,60,70,65,65,70,10,15,45,10,35,45,25,65,25,55,65,65,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
350,tr1,13,350,Guilherme,34,Konyaspor,Süper Lig,Left-Back,"DL, WBL","Jun 30, 2025",€650k,"1,80m",left,63,65.0,0,65,60,60,0,0,0,0,60,0,0,0,60,0,0,0,0,55,70,65,65,65,65,65,50,60,55,65,70,60,75,60,65,65,45,65,70,65,60,65,60,65,65,60,60,35,25,65,70,65,65,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
351,tr1,13,351,Yasir Subaşı,28,Konyaspor,Süper Lig,Left-Back,DL,"Jun 30, 2025",€75k,"1,80m",left,53,55.0,0,55,60,45,0,0,0,0,55,0,0,0,50,0,0,0,0,65,50,80,45,65,50,70,25,30,40,60,65,50,65,65,60,60,45,65,65,65,60,30,20,50,25,50,40,30,50,55,25,65,60,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
352,tr1,13,352,Nikola Boranijasevic,32,Konyaspor,Süper Lig,Right-Back,"DR, WBR","Jun 30, 2025",€275k,"1,82m",right,58,59.0,0,60,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,40,65,55,60,65,65,50,65,50,60,50,65,50,75,60,60,65,55,45,65,70,50,35,40,60,55,65,60,40,45,55,40,55,60,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
353,tr1,13,353,Ufuk Akyol,27,Konyaspor,Süper Lig,Defensive Midfield,"DM, MC","Jun 30, 2026",€1.00m,"1,80m",right,55,60.0,0,60,55,50,0,0,0,0,50,0,0,0,60,0,0,0,0,55,60,50,60,55,60,75,50,40,50,65,65,60,65,50,60,60,40,55,50,70,60,50,60,60,45,50,55,45,50,50,30,55,60,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
354,tr1,13,354,Oğulcan Ülgün,26,Konyaspor,Süper Lig,Defensive Midfield,"DM, MC","Jun 30, 2026",€900k,"1,78m",right,53,60.0,0,60,60,45,0,0,0,0,55,0,0,0,60,0,0,0,0,70,65,70,60,60,50,65,30,50,50,55,70,60,70,60,55,50,50,60,60,65,60,20,50,65,30,40,45,30,45,45,25,60,65,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
355,tr1,13,355,Niko Rak,21,Konyaspor,Süper Lig,Defensive Midfield,DM,"Jun 30, 2026",€700k,"1,73m",right,50,,0,60,55,50,0,0,0,0,55,0,0,0,65,0,0,0,0,55,60,55,60,45,50,65,60,60,45,60,65,65,65,60,65,45,35,70,60,65,40,45,40,65,40,40,60,30,45,55,35,50,55,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
356,tr1,13,356,Marko Jevtovic,31,Konyaspor,Süper Lig,Defensive Midfield,DM,"Jun 30, 2026",€650k,"1,94m",right,55,63.0,0,65,55,55,0,0,0,0,55,0,0,0,65,0,0,0,0,70,65,60,70,65,65,55,50,65,55,70,70,55,75,40,45,65,65,50,50,60,75,65,70,55,40,40,45,45,60,65,30,60,65,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
357,tr1,13,357,Adem Eren Kabak,23,Konyaspor,Süper Lig,Defensive Midfield,"DC, DM","Jun 30, 2025",€225k,"1,85m",right,45,60.0,0,55,55,45,0,0,0,0,65,0,0,0,55,0,0,0,0,70,50,70,55,55,45,60,45,35,45,60,60,55,65,50,50,60,60,55,55,65,55,40,35,55,20,40,50,35,55,45,25,55,60,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
358,tr1,13,358,Emmanuel Boateng,27,Konyaspor,Süper Lig,Central Midfield,MC,"Jun 30, 2026",€800k,"1,75m",right,60,63.0,0,60,60,50,0,0,0,0,65,0,0,0,65,0,0,0,0,70,60,70,60,60,60,65,70,45,65,55,60,65,65,70,70,65,45,55,65,65,55,35,40,65,45,60,60,45,45,50,40,55,50,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
359,tr1,13,359,Danijel Aleksic,33,Konyaspor,Süper Lig,Attacking Midfield,MC,"Jun 30, 2026",€750k,"1,82m",left,58,65.0,0,55,50,60,0,0,0,0,70,0,0,0,75,0,0,0,0,35,70,40,70,40,70,60,70,25,65,30,60,70,65,50,60,35,45,65,45,55,60,85,70,75,65,65,65,65,45,85,25,20,30,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
360,tr1,13,360,Melih İbrahimoğlu,24,Konyaspor,Süper Lig,Attacking Midfield,MC,"Jun 30, 2027",€500k,"1,75m",both,44,52.0,0,50,55,45,0,0,0,0,45,0,0,0,65,0,0,0,0,35,55,45,45,50,40,60,45,20,55,45,65,45,65,70,45,45,40,60,70,60,45,30,35,60,30,40,55,35,40,45,35,45,40,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
361,tr1,13,361,Pedrinho,27,Konyaspor,Süper Lig,Left Winger,AML,"Jun 30, 2027",€1.20m,"1,76m",right,55,59.0,0,55,60,55,0,0,0,0,50,0,0,0,55,0,0,0,0,55,60,40,60,45,50,50,70,60,60,40,50,60,50,70,75,65,35,65,60,60,45,65,65,65,65,55,65,60,45,65,40,35,40,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
362,tr1,13,362,Hamidou Keyta,29,Konyaspor,Süper Lig,Left Winger,AML,"Jun 30, 2026",€550k,"1,86m",both,56,58.0,0,55,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,45,55,55,50,50,55,35,55,40,75,45,55,60,65,65,65,60,65,55,65,55,55,45,55,65,55,65,60,65,50,60,20,35,35,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
363,tr1,13,363,Yusuf Erdoğan,32,Konyaspor,Süper Lig,Left Winger,"AMR, AML","Jun 30, 2026",€500k,"1,71m",left,58,64.0,0,60,60,50,0,0,0,0,60,0,0,0,50,0,0,0,0,80,55,75,65,45,50,75,65,35,65,35,50,55,65,80,75,45,35,75,70,55,45,25,40,70,55,55,65,55,35,60,30,30,35,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
364,tr1,13,364,Louka Prip,27,Konyaspor,Süper Lig,Right Winger,"AMR, AMC","Jun 30, 2025",€1.30m,"1,82m",left,55,63.0,0,55,60,55,0,0,0,0,60,0,0,0,65,0,0,0,0,65,55,50,55,50,40,60,65,35,60,40,50,65,55,55,65,55,55,70,60,65,50,70,65,60,70,65,65,70,35,65,20,40,40,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
365,tr1,13,365,Alassane Ndao,27,Konyaspor,Süper Lig,Right Winger,"AMR, AMC","Jun 30, 2026",€1.30m,"1,76m",right,58,68.0,0,55,60,50,0,0,0,0,60,0,0,0,55,0,0,0,0,65,55,60,55,55,55,40,60,30,60,45,60,50,65,70,65,55,40,60,70,65,50,25,60,70,40,50,65,55,40,45,25,45,45,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
366,tr1,13,366,Tunahan Taşçı,22,Konyaspor,Süper Lig,Right Winger,"AMR, AML","Jun 30, 2027",€300k,"1,72m",left,45,55.0,0,45,55,40,0,0,0,0,60,0,0,0,55,0,0,0,0,35,50,55,50,55,45,50,40,35,55,25,55,45,50,60,60,60,30,55,60,55,40,35,30,60,30,55,60,40,20,35,25,30,20,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
367,tr1,13,367,Umut Nayir,31,Konyaspor,Süper Lig,Centre-Forward,ST,"Jun 30, 2026",€1.00m,"1,91m",right,60,68.0,0,65,65,45,0,0,0,0,65,0,0,0,60,0,0,0,0,60,65,70,65,65,65,75,55,55,70,35,70,55,70,55,55,75,75,85,45,65,70,35,70,60,25,35,55,70,70,40,10,15,30,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
368,tr1,13,368,Blaz Kramer,28,Konyaspor,Süper Lig,Centre-Forward,ST,"Jun 30, 2027",€900k,"1,91m",right,57,61.0,0,55,65,50,0,0,0,0,55,0,0,0,55,0,0,0,0,55,65,70,60,55,65,60,45,35,65,40,65,50,70,60,50,75,70,55,70,65,80,35,60,55,35,45,45,60,60,60,30,40,40,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
369,tr1,13,369,Melih Bostan,20,Konyaspor,Süper Lig,Centre-Forward,ST,"Jun 30, 2027",€375k,"1,73m",right,33,40.0,0,45,45,40,0,0,0,0,55,0,0,0,40,0,0,0,0,65,30,40,45,45,30,65,60,15,60,15,40,40,50,65,65,40,25,45,55,25,25,65,40,60,25,30,60,55,35,35,20,20,15,30,27.3,€23.75m,Türkiye,15,€792k,19 teams,563,€2.04m,26.5
370,tr1,14,370,Djordje Nikolic,27,Sivasspor,Süper Lig,Goalkeeper,GK,"Jun 30, 2026",€250k,"1,95m",right,18,26.0,10,26,11,16,21,15,16,12,19,11,25,10,21,21,23,25,25,26,14,15,14,15,15,17,13,15,28,10,14,19,19,15,20,15,17,23,27,27,24,23,16,18,25,24,26,22,16,19,21,16,22,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
371,tr1,14,371,Ali Şaşal Vural,34,Sivasspor,Süper Lig,Goalkeeper,GK,"Jun 30, 2026",€200k,"1,87m",both,58,65.0,60,45,55,30,65,50,55,50,55,50,70,70,55,70,80,40,60,25,55,60,55,60,55,50,25,25,15,65,55,55,45,50,60,50,65,65,55,45,55,10,20,55,0,0,0,0,0,0,0,0,0,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
372,tr1,14,372,Hüseyin Arslan,25,Sivasspor,Süper Lig,Goalkeeper,GK,"Jun 30, 2025",€50k,"1,93m",right,43,53.0,50,40,55,20,60,50,45,40,40,60,45,60,50,65,65,40,55,40,40,55,45,50,45,55,30,30,20,50,50,30,40,40,55,55,75,50,50,45,60,25,5,35,0,0,0,0,0,0,0,0,0,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
373,tr1,14,373,Noah Sonko Sundberg,28,Sivasspor,Süper Lig,Centre-Back,DC,"Jun 30, 2025",€1.50m,"1,87m",right,62,68.0,0,60,60,50,0,0,0,0,50,0,0,0,55,0,0,0,0,60,65,65,65,80,65,65,40,55,45,70,70,50,60,60,45,55,70,60,65,65,70,35,40,55,25,45,40,35,70,45,70,65,65,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
374,tr1,14,374,Uros Radakovic,30,Sivasspor,Süper Lig,Centre-Back,DC,"Jun 30, 2026",€850k,"1,94m",right,60,61.0,0,55,65,50,0,0,0,0,60,0,0,0,70,0,0,0,0,40,65,70,45,45,55,65,40,60,40,70,65,35,70,60,55,70,80,70,40,70,80,30,35,65,40,35,50,30,80,35,45,70,70,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
375,tr1,14,375,Achilleas Poungouras,28,Sivasspor,Süper Lig,Centre-Back,DC,"Jun 30, 2025",€650k,"1,87m",both,55,58.0,0,50,60,45,0,0,0,0,40,0,0,0,55,0,0,0,0,60,50,65,55,55,60,65,20,35,30,65,60,40,65,55,50,60,70,60,60,65,65,35,40,50,30,35,40,20,55,40,55,60,60,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
376,tr1,14,376,Emirhan Başyiğit,19,Sivasspor,Süper Lig,Centre-Back,"DL, DC","Jun 30, 2026",€450k,"1,90m",left,35,,0,45,55,35,0,0,0,0,50,0,0,0,55,0,0,0,0,45,45,55,45,50,35,75,25,25,30,55,60,40,55,55,45,50,65,65,60,55,55,20,15,45,10,35,35,20,60,20,40,55,55,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
377,tr1,14,377,Samba Camara,32,Sivasspor,Süper Lig,Centre-Back,DC,"Jun 30, 2025",€300k,"1,90m",left,53,63.0,0,55,65,45,0,0,0,0,55,0,0,0,40,0,0,0,0,80,60,65,60,45,45,65,35,15,40,65,65,35,70,65,50,55,75,60,65,70,65,30,35,45,30,35,40,30,70,25,50,65,65,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
378,tr1,14,378,Mehmet Albayrak,20,Sivasspor,Süper Lig,Centre-Back,"DC, DM","Jun 30, 2027",€75k,"1,89m",,43,,0,50,60,40,0,0,0,0,50,0,0,0,45,0,0,0,0,80,50,65,50,50,50,60,20,20,30,55,60,35,65,50,35,60,65,75,55,65,65,40,35,40,25,30,25,25,65,25,25,55,60,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
379,tr1,14,379,Uğur Çiftçi,32,Sivasspor,Süper Lig,Left-Back,DL,"Jun 30, 2027",€1.20m,"1,79m",left,55,63.0,0,60,60,50,0,0,0,0,55,0,0,0,55,0,0,0,0,85,60,75,60,65,60,60,40,70,40,60,70,55,70,60,55,60,45,75,65,75,60,40,40,55,55,55,50,25,50,30,60,65,70,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
380,tr1,14,380,Ziya Erdal,36,Sivasspor,Süper Lig,Left-Back,DL,"Jun 30, 2025",€50k,"1,82m",left,52,60.0,0,60,55,50,0,0,0,0,55,0,0,0,55,0,0,0,0,60,60,65,55,70,60,65,35,85,30,65,70,45,70,50,60,55,60,65,45,60,55,60,70,55,45,55,40,25,50,25,70,60,60,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
381,tr1,14,381,Murat Paluli,30,Sivasspor,Süper Lig,Right-Back,DR,"Jun 30, 2026",€800k,"1,75m",right,53,58.0,0,55,60,45,0,0,0,0,60,0,0,0,55,0,0,0,0,70,55,60,60,60,60,50,40,20,45,65,65,50,70,65,60,50,40,70,60,65,55,20,35,60,50,50,50,25,45,25,70,55,60,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
382,tr1,14,382,Alaaddin Okumuş,29,Sivasspor,Süper Lig,Right-Back,DR,"Jun 30, 2026",€200k,"1,75m",right,50,58.0,0,50,55,50,0,0,0,0,55,0,0,0,55,0,0,0,0,40,50,45,50,55,55,45,35,30,60,50,65,50,60,70,65,55,30,65,55,65,50,35,35,50,70,65,35,35,35,20,75,45,60,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
383,tr1,14,383,Jan Bieganski,22,Sivasspor,Süper Lig,Defensive Midfield,"DM, MC","Jun 30, 2027",€450k,"1,83m",left,45,58.0,0,55,50,45,0,0,0,0,55,0,0,0,50,0,0,0,0,55,55,50,60,55,55,50,45,40,55,55,60,55,60,45,50,60,50,50,50,55,55,30,40,50,30,35,35,35,55,65,40,45,55,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
384,tr1,14,384,Özkan Yiğiter,24,Sivasspor,Süper Lig,Defensive Midfield,"DC, DM","Jun 30, 2026",€200k,"1,90m",right,43,58.0,0,50,55,40,0,0,0,0,55,0,0,0,50,0,0,0,0,65,60,50,40,65,50,75,30,15,30,55,60,35,65,45,50,55,60,70,45,60,65,25,40,50,25,35,40,30,60,25,25,55,55,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
385,tr1,14,385,Samuel Moutoussamy,28,Sivasspor,Süper Lig,Central Midfield,MC,"Jun 30, 2026",€2.50m,"1,76m",left,61,64.0,0,65,70,50,0,0,0,0,60,0,0,0,60,0,0,0,0,70,65,75,60,60,60,65,45,65,65,65,65,60,70,60,70,70,60,75,60,75,70,30,45,60,25,50,60,35,60,45,25,65,65,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
386,tr1,14,386,Charilaos Charisis,29,Sivasspor,Süper Lig,Central Midfield,MC,"Jun 30, 2026",€1.00m,"1,77m",right,63,63.0,0,65,65,55,0,0,0,0,60,0,0,0,65,0,0,0,0,80,65,70,70,65,65,65,55,40,50,70,80,55,80,50,55,75,60,75,60,75,75,50,50,60,45,50,60,35,60,50,35,65,70,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
387,tr1,14,387,Azizbek Turgunboev,30,Sivasspor,Süper Lig,Central Midfield,"AMR, AML","Jun 30, 2025",€1.00m,"1,73m",left,55,58.0,0,55,60,55,0,0,0,0,60,0,0,0,40,0,0,0,0,35,55,50,60,55,65,70,60,65,60,35,55,50,65,65,60,50,70,65,70,55,45,55,50,65,45,50,60,55,65,55,50,45,65,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
388,tr1,14,388,Alex Pritchard,31,Sivasspor,Süper Lig,Attacking Midfield,AMC,"Jun 30, 2026",€1.30m,"1,68m",right,61,70.0,0,60,55,60,0,0,0,0,70,0,0,0,65,0,0,0,0,55,65,50,70,55,60,65,70,35,65,65,55,70,75,60,70,60,25,65,55,60,50,65,55,65,70,70,70,50,35,60,25,45,60,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
389,tr1,14,389,Queensy Menig,29,Sivasspor,Süper Lig,Left Winger,"AMR, AML","Jun 30, 2026",€1.30m,"1,74m",right,58,61.0,0,50,60,50,0,0,0,0,60,0,0,0,55,0,0,0,0,55,60,50,55,55,50,60,60,30,65,30,50,55,50,75,65,60,40,65,70,60,50,35,60,60,40,65,65,55,35,50,40,30,35,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
390,tr1,14,390,Keita Baldé,29,Sivasspor,Süper Lig,Left Winger,ST,"Jun 30, 2026",€1.00m,"1,78m",both,62,75.0,0,55,70,50,0,0,0,0,65,0,0,0,65,0,0,0,0,60,60,50,45,45,50,90,80,50,70,20,50,60,60,80,70,65,60,80,75,60,60,50,60,75,50,45,65,60,50,45,15,20,10,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
391,tr1,14,391,Garry Rodrigues,34,Sivasspor,Süper Lig,Left Winger,"AMR, AML","Jun 30, 2025",€900k,"1,73m",right,60,68.0,0,55,60,50,0,0,0,0,65,0,0,0,60,0,0,0,0,40,60,45,55,45,55,60,70,35,70,35,55,65,60,75,75,60,40,45,70,60,40,55,55,65,50,60,65,60,40,55,20,35,35,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
392,tr1,14,392,Emre Gökay,18,Sivasspor,Süper Lig,Right Winger,AMR,"Jun 30, 2025",€1.40m,"1,81m",left,40,,0,40,55,45,0,0,0,0,45,0,0,0,50,0,0,0,0,25,40,35,45,40,35,60,80,25,55,20,35,45,40,70,60,50,35,80,60,45,50,65,65,55,65,35,60,40,30,55,20,20,20,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
393,tr1,14,393,Emrah Başsan,32,Sivasspor,Süper Lig,Right Winger,"AMR, AML","Jun 30, 2025",€600k,"1,77m",left,53,60.0,0,55,55,60,0,0,0,0,65,0,0,0,60,0,0,0,0,50,55,45,60,60,50,35,65,50,50,40,65,60,70,60,65,60,40,60,50,55,50,70,50,70,75,70,65,55,45,75,45,35,30,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
394,tr1,14,394,Rey Manaj,27,Sivasspor,Süper Lig,Centre-Forward,ST,"Jun 30, 2026",€5.00m,"1,82m",right,65,66.0,0,60,65,55,0,0,0,0,65,0,0,0,60,0,0,0,0,90,65,75,65,65,65,75,60,50,65,25,60,45,65,55,55,75,65,65,55,75,80,65,80,65,30,35,50,70,65,75,25,30,35,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
395,tr1,14,395,Bekir Turaç Böke,25,Sivasspor,Süper Lig,Centre-Forward,ST,"Jun 30, 2027",€300k,-,right,48,58.0,0,55,60,40,0,0,0,0,55,0,0,0,45,0,0,0,0,70,50,65,55,55,55,55,60,55,65,35,55,45,65,50,60,60,80,60,60,60,60,40,50,45,10,30,45,60,70,45,15,30,25,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
396,tr1,14,396,Fodé Koita,34,Sivasspor,Süper Lig,Centre-Forward,ST,"Jun 30, 2025",€100k,"1,86m",right,53,65.0,0,55,60,45,0,0,0,0,65,0,0,0,55,0,0,0,0,60,65,65,65,55,65,60,65,30,65,40,45,60,40,50,55,65,70,65,35,65,70,25,60,70,15,35,55,60,80,50,15,25,25,33,26.8,€23.63m,Türkiye,15,€716k,19 teams,563,€2.04m,26.5
397,tr1,15,397,Bilal Bayazıt,25,Kayserispor,Süper Lig,Goalkeeper,GK,"Jun 30, 2026",€2.50m,"1,85m",right,60,65.0,60,50,50,25,50,55,55,25,55,60,75,70,60,60,70,60,65,25,55,65,65,70,65,50,20,50,30,70,60,40,60,50,60,60,55,40,40,55,50,5,15,55,0,0,0,0,0,0,0,0,0,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
398,tr1,15,398,Onurcan Piri,30,Kayserispor,Süper Lig,Goalkeeper,GK,"Jun 30, 2026",€200k,"1,90m",right,55,60.0,55,45,60,25,60,60,65,50,25,65,50,65,50,50,75,70,40,40,45,65,45,40,55,40,15,55,35,60,60,25,65,65,65,50,65,65,60,60,60,30,5,40,0,0,0,0,0,0,0,0,0,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
399,tr1,15,399,Şamil Öztürk,19,Kayserispor,Süper Lig,Goalkeeper,GK,"Jun 30, 2028",€100k,"1,94m",right,25,,40,30,45,15,55,30,30,35,5,65,50,30,40,45,55,30,35,25,35,60,20,35,30,70,5,25,15,45,30,25,20,50,70,25,55,75,40,5,40,20,5,20,0,0,0,0,0,0,0,0,0,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
400,tr1,15,400,Arif Kocaman,21,Kayserispor,Süper Lig,Centre-Back,DC,"Jun 30, 2026",€1.80m,"1,86m",left,50,,0,55,60,40,0,0,0,0,50,0,0,0,50,0,0,0,0,60,55,75,40,70,50,75,30,45,25,55,60,40,70,50,55,60,60,60,60,65,60,25,30,50,15,25,30,25,60,25,45,65,70,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
401,tr1,15,401,Majid Hosseini,28,Kayserispor,Süper Lig,Centre-Back,DC,"Jun 30, 2025",€1.60m,"1,87m",right,60,68.0,0,60,60,40,0,0,0,0,40,0,0,0,40,0,0,0,0,70,70,90,60,75,60,75,25,70,40,65,70,30,70,55,60,70,60,70,45,70,65,35,25,40,20,30,35,30,65,25,30,70,70,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
402,tr1,15,402,Julian Jeanvier,32,Kayserispor,Süper Lig,Centre-Back,DC,"Jun 30, 2025",€750k,"1,83m",right,59,63.0,0,60,65,50,0,0,0,0,60,0,0,0,60,0,0,0,0,70,60,75,60,60,55,75,40,55,35,65,65,55,65,60,55,75,70,75,65,65,70,25,35,60,25,45,50,35,70,35,50,60,65,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
403,tr1,15,403,Joseph Attamah,30,Kayserispor,Süper Lig,Centre-Back,"DC, DM","Jun 30, 2025",€500k,"1,80m",right,55,65.0,0,55,65,45,0,0,0,0,55,0,0,0,60,0,0,0,0,60,60,60,50,50,55,65,35,35,40,60,65,50,80,65,65,70,60,80,60,75,60,15,35,50,25,30,50,30,65,40,35,60,70,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
404,tr1,15,404,Dimitrios Kolovetsios,33,Kayserispor,Süper Lig,Centre-Back,DC,"Jun 30, 2025",€350k,"1,83m",right,55,58.0,0,60,60,40,0,0,0,0,40,0,0,0,40,0,0,0,0,65,65,60,60,60,60,75,30,75,35,70,65,30,65,60,60,65,65,65,45,65,65,20,45,40,20,25,35,30,65,35,30,65,65,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
405,tr1,15,405,Lionel Carole,33,Kayserispor,Süper Lig,Left-Back,DL,"Jun 30, 2025",€550k,"1,80m",left,58,63.0,0,55,70,50,0,0,0,0,60,0,0,0,50,0,0,0,0,65,60,60,55,60,50,60,35,30,50,60,70,35,65,75,65,65,60,70,65,75,65,35,35,60,40,70,35,30,60,35,60,65,70,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
406,tr1,15,406,Hasan Ali Kaldırım,34,Kayserispor,Süper Lig,Left-Back,"DL, WBL","Jun 30, 2025",€100k,"1,83m",left,55,63.0,0,55,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,50,60,55,55,60,60,65,35,50,55,65,75,40,65,55,60,55,55,85,45,75,60,40,40,60,50,60,30,25,50,40,65,65,65,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
407,tr1,15,407,Gökhan Sazdağı,30,Kayserispor,Süper Lig,Right-Back,"ML, AML","Jun 30, 2026",€900k,"1,80m",right,50,55.0,0,50,55,50,0,0,0,0,70,0,0,0,60,0,0,0,0,40,50,45,50,40,50,55,70,35,60,35,40,65,35,75,75,40,25,60,60,35,50,65,50,70,35,55,70,60,20,60,30,15,30,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
408,tr1,15,408,Anthony Uzodimma,25,Kayserispor,Süper Lig,Right-Back,DR,"Jun 30, 2025",€400k,"1,76m",right,50,60.0,0,50,60,45,0,0,0,0,45,0,0,0,60,0,0,0,0,50,50,45,55,50,65,60,35,15,50,55,55,60,55,70,65,55,35,65,60,55,55,20,35,40,25,45,65,40,45,35,30,55,60,27,27.8,€23.28m,Türkiye,14,€862k,19 teams,563,€2.04m,26.5
