player_id,footballer_id,footballer_name_player,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling,league_id,team_id,footballer_name_footballer,club,league_name,trikot_num,position,birthday,age,nationality_img_path,height,feet,contract,market_value,footballer_img_path,league_name_team,league_id_team,team_name,team_info_link,img_path,num_players,avg_age,num_legionnaires,avg_marketing_val,total_squad_value,league_name_league,league_logo_path,country,num_teams,players,foreign_players,avg_marketing_val_league,avg_age_league,most_valuable_player,total_market_value
143,143,Krzysztof Piatek,63,73.0,ST,0,65,65,50,0,0,0,0,65,0,0,0,60,0,0,0,0,65,75,75,75,70,70,60,50,60,75,30,60,55,70,65,60,80,70,60,50,65,60,40,80,60,30,35,50,70,70,50,30,30,35,tr1,5,Krzysztof Piatek,Basaksehir FK,Süper Lig,9,Centre-Forward,"Jul 1, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,83m",right,"Jun 30, 2026",€6.00m,https://img.a.transfermarkt.technology/portrait/medium/327757-1695642720.png?lm=1,Süper Lig,tr1,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/6890.png?lm=1521449959,29,27.0,13,€1.67m,€48.43m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
144,144,João Figueiredo,60,63.0,AML,0,60,60,50,0,0,0,0,65,0,0,0,65,0,0,0,0,80,65,65,65,45,65,65,50,35,65,40,65,60,65,60,55,55,55,65,65,65,60,40,50,65,35,40,65,45,60,60,30,35,35,tr1,5,João Figueiredo,Basaksehir FK,Süper Lig,25,Centre-Forward,"May 27, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,80m",right,"Jun 30, 2026",€2.70m,https://img.a.transfermarkt.technology/portrait/medium/439343-1695643787.png?lm=1,Süper Lig,tr1,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/6890.png?lm=1521449959,29,27.0,13,€1.67m,€48.43m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
145,145,Philippe Keny,63,65.0,ST,0,60,70,50,0,0,0,0,55,0,0,0,50,0,0,0,0,70,60,60,60,50,65,70,60,30,65,30,55,50,80,65,70,65,70,75,70,65,75,45,50,55,30,50,65,65,55,65,35,25,40,tr1,5,Philippe Keny,Basaksehir FK,Süper Lig,11,Centre-Forward,"May 18, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,"1,90m",right,"Jun 30, 2025",€1.50m,https://img.a.transfermarkt.technology/portrait/medium/662208-1695643043.png?lm=1,Süper Lig,tr1,Basaksehir FK,/istanbul-basaksehir-fk/startseite/verein/6890/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/6890.png?lm=1521449959,29,27.0,13,€1.67m,€48.43m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
146,146,Ivo Grbic,69,74.0,GK,60,55,65,25,75,85,60,35,40,65,60,70,55,60,70,60,55,55,80,65,70,70,55,70,10,60,15,80,60,30,50,60,60,65,85,60,55,60,80,30,10,30,0,0,0,0,0,0,0,0,0,tr1,6,Ivo Grbic,Caykur Rizespor,Süper Lig,30,Goalkeeper,"Jan 18, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569,"1,95m",right,"Jun 30, 2025",€3.00m,https://img.a.transfermarkt.technology/portrait/medium/226073-1729517533.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
147,147,Tarık Çetin,55,63.0,GK,60,50,60,30,70,65,70,25,40,55,70,65,45,70,75,55,65,65,55,60,55,55,40,70,15,40,25,60,55,40,50,45,65,60,75,65,35,50,70,20,25,50,0,0,0,0,0,0,0,0,0,tr1,6,Tarık Çetin,Caykur Rizespor,Süper Lig,1,Goalkeeper,"Jan 8, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,93m",right,"Jun 30, 2025",€275k,https://img.a.transfermarkt.technology/portrait/medium/286170-1729514269.png?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
148,148,Canberk Yurdakul,40,55.0,GK,50,45,60,20,55,50,45,40,50,50,55,55,55,35,60,25,50,55,45,60,45,30,30,55,25,40,25,50,55,45,45,55,60,60,65,55,60,60,60,5,10,40,0,0,0,0,0,0,0,0,0,tr1,6,Canberk Yurdakul,Caykur Rizespor,Süper Lig,40,Goalkeeper,"Apr 30, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,90m",right,"Jun 30, 2027",€50k,https://img.a.transfermarkt.technology/portrait/medium/539860-1708613423.png?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
149,149,Attila Mocsi,58,65.0,DC,0,60,60,45,0,0,0,0,55,0,0,0,60,0,0,0,0,60,65,65,60,60,60,70,40,45,45,65,60,65,55,55,45,65,70,60,60,65,75,20,30,55,20,30,40,30,65,25,35,70,70,tr1,6,Attila Mocsi,Caykur Rizespor,Süper Lig,4,Centre-Back,"May 29, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/178.png?lm=1521635893,"1,90m",right,"Jun 30, 2027",€1.80m,https://img.a.transfermarkt.technology/portrait/medium/496996-1729514433.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
150,150,Husniddin Aliqulov,55,60.0,DC,0,55,60,40,0,0,0,0,50,0,0,0,45,0,0,0,0,75,60,70,55,60,50,70,30,40,45,65,50,40,65,55,60,60,70,65,55,65,65,5,30,35,20,30,30,20,65,25,40,70,70,tr1,6,Khusniddin Alikulov,Caykur Rizespor,Süper Lig,2,Centre-Back,"Apr 4, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/180.png?lm=1520611569,"1,86m",right,"Jun 30, 2026",€1.50m,https://img.a.transfermarkt.technology/portrait/medium/581429-1729514499.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
151,151,Ayberk Karapo,53,,"DR, DC",0,55,60,45,0,0,0,0,45,0,0,0,50,0,0,0,0,65,60,65,50,55,50,80,40,30,45,65,65,55,70,60,65,60,65,65,55,65,55,20,50,60,20,55,45,25,60,25,35,60,65,tr1,6,Ayberk Karapo,Caykur Rizespor,Süper Lig,45,Centre-Back,"Jul 21, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,86m",right,"Jun 30, 2025",€1.10m,https://img.a.transfermarkt.technology/portrait/medium/1045547-1692636841.png?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
152,152,Seyfettin Yaşar,50,60.0,DC,0,55,60,40,0,0,0,0,55,0,0,0,55,0,0,0,0,60,60,65,60,55,55,65,30,20,35,60,60,50,60,55,50,65,65,65,55,65,65,20,30,55,15,25,35,20,65,15,20,60,65,tr1,6,Anıl Yaşar,Caykur Rizespor,Süper Lig,16,Centre-Back,"Jul 1, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,92m",left,"Jun 30, 2025",€325k,https://img.a.transfermarkt.technology/portrait/medium/685329-1729514807.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
153,153,Casper Højer,58,63.0,DL,0,65,60,60,0,0,0,0,60,0,0,0,65,0,0,0,0,65,70,60,70,65,65,70,45,45,65,55,70,55,75,60,55,50,55,65,60,70,55,70,50,65,70,75,60,55,35,75,60,55,60,tr1,6,Casper Højer,Caykur Rizespor,Süper Lig,5,Left-Back,"Nov 20, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/39.png?lm=1520611569,"1,83m",left,"Jun 30, 2026",€1.50m,https://img.a.transfermarkt.technology/portrait/medium/222977-1729514530.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
154,154,Halil İbrahim Pehlivan,53,60.0,DL,0,60,60,45,0,0,0,0,55,0,0,0,55,0,0,0,0,65,60,65,60,60,60,55,50,25,60,60,60,60,65,65,60,60,50,65,60,65,55,40,35,50,30,55,50,35,50,30,60,55,60,tr1,6,İbrahim Pehlivan,Caykur Rizespor,Süper Lig,3,Left-Back,"Aug 21, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,83m",left,"Jun 30, 2025",€275k,https://img.a.transfermarkt.technology/portrait/medium/291760-1729514333.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
155,155,Taha Şahin,55,63.0,DR,0,60,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,60,65,65,55,65,60,70,45,35,45,60,65,55,65,65,60,60,45,65,60,65,50,30,35,55,30,65,60,30,35,35,65,65,60,tr1,6,Taha Şahin,Caykur Rizespor,Süper Lig,37,Right-Back,"Oct 22, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",right,"Jun 30, 2027",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/616885-1729515098.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
156,156,Eray Korkmaz,50,,DR,0,55,60,50,0,0,0,0,50,0,0,0,50,0,0,0,0,65,55,70,60,55,50,70,60,30,45,55,55,45,70,65,65,60,40,70,65,65,45,30,40,55,30,55,60,30,45,35,60,60,65,tr1,6,Eray Korkmaz,Caykur Rizespor,Süper Lig,27,Right-Back,"Jun 8, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,82m",right,"Jun 30, 2026",€300k,https://img.a.transfermarkt.technology/portrait/medium/873440-1729515019.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
157,157,Amir Hadziahmetovic,63,70.0,"DM, MC",0,65,60,60,0,0,0,0,65,0,0,0,80,0,0,0,0,50,70,60,65,65,65,75,65,35,50,70,80,70,70,60,65,60,45,70,50,70,55,70,65,70,80,75,65,35,40,40,30,40,55,tr1,6,Amir Hadziahmetovic,Caykur Rizespor,Süper Lig,20,Defensive Midfield,"Mar 8, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1569523290,"1,80m",right,"Jun 30, 2025",€6.00m,https://img.a.transfermarkt.technology/portrait/medium/293213-1729514977.png?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
158,158,Giannis Papanikolaou,59,63.0,MC,0,65,65,50,0,0,0,0,60,0,0,0,60,0,0,0,0,80,65,65,65,65,50,65,60,40,65,45,75,60,75,60,60,70,55,70,65,75,65,40,35,60,45,50,55,40,55,40,30,70,70,tr1,6,Giannis Papanikolaou,Caykur Rizespor,Süper Lig,6,Defensive Midfield,"Nov 18, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/56.png?lm=1520611569,"1,82m",left,"Jun 30, 2027",€1.40m,https://img.a.transfermarkt.technology/portrait/medium/448058-1729514560.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
159,159,Efe Geçim,33,,MC,0,45,45,45,0,0,0,0,60,0,0,0,60,0,0,0,0,40,45,45,40,45,30,65,55,30,45,45,55,55,55,45,50,50,45,50,50,45,35,45,40,60,40,35,50,40,45,45,10,40,45,tr1,6,Efe Geçim,Caykur Rizespor,Süper Lig,50,Defensive Midfield,"Oct 23, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,82m",right,"Jun 30, 2028",€50k,https://img.a.transfermarkt.technology/portrait/medium/1065360-1729515149.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
160,160,Ibrahim Olawoyin,63,68.0,MC,0,65,65,50,0,0,0,0,65,0,0,0,60,0,0,0,0,60,65,75,70,65,60,85,75,30,65,50,55,55,75,70,75,70,45,80,65,70,55,35,45,70,30,55,75,55,50,55,20,50,55,tr1,6,Ibrahim Olawoyin,Caykur Rizespor,Süper Lig,10,Central Midfield,"Dec 1, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,"1,78m",right,"Jun 30, 2026",€1.70m,https://img.a.transfermarkt.technology/portrait/medium/672597-1693412858.png?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
161,161,Muhamed Buljubasic,38,,MC,0,40,40,40,0,0,0,0,70,0,0,0,70,0,0,0,0,55,30,25,30,40,70,25,25,10,35,30,40,70,65,25,35,20,55,55,35,70,35,35,20,60,35,35,15,35,25,55,15,50,30,tr1,6,Muhamed Buljubasic,Caykur Rizespor,Süper Lig,18,Central Midfield,"Jul 4, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1569523290,"1,80m",right,"Jun 30, 2028",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/687800-1729514889.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
162,162,Mithat Pala,58,65.0,"DM, MC",0,65,60,50,0,0,0,0,60,0,0,0,55,0,0,0,0,75,65,75,60,65,55,80,55,35,55,65,65,55,75,70,80,60,40,75,55,75,30,35,40,60,35,50,60,40,40,40,25,65,70,tr1,6,Mithat Pala,Caykur Rizespor,Süper Lig,54,Central Midfield,"Aug 15, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,72m",right,"Jun 30, 2026",€900k,https://img.a.transfermarkt.technology/portrait/medium/703720-1729515175.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
163,163,Dal Varesanovic,60,70.0,AMC,0,65,60,50,0,0,0,0,75,0,0,0,60,0,0,0,0,50,70,60,65,70,65,75,65,45,75,45,65,60,70,65,70,55,40,75,65,65,40,50,55,65,35,50,60,65,40,60,20,30,35,tr1,6,Dal Varesanovic,Caykur Rizespor,Süper Lig,8,Attacking Midfield,"May 23, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1569523290,"1,77m",right,"Jun 30, 2026",€2.60m,https://img.a.transfermarkt.technology/portrait/medium/433105-1729514636.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
164,164,Altin Zeqiri,58,65.0,AML,0,55,60,50,0,0,0,0,70,0,0,0,55,0,0,0,0,45,55,55,65,60,55,65,70,30,55,45,55,55,65,65,75,55,50,70,60,60,45,40,50,70,50,60,70,55,50,55,25,35,35,tr1,6,Altin Zeqiri,Caykur Rizespor,Süper Lig,77,Left Winger,"Jul 18, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/244.png?lm=1520611569,"1,85m",right,"Jun 30, 2026",€1.60m,https://img.a.transfermarkt.technology/portrait/medium/508780-1693418620.png?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
165,165,Benhur Keser,58,60.0,"AMR, AML",0,55,65,50,0,0,0,0,60,0,0,0,55,0,0,0,0,60,60,65,50,50,60,75,55,35,65,35,55,50,70,70,65,60,55,70,70,75,55,35,60,60,35,55,60,60,55,45,20,35,35,tr1,6,Benhur Keser,Caykur Rizespor,Süper Lig,7,Left Winger,"Oct 29, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",right,"Jun 30, 2026",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/458588-1693412742.png?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
166,166,Emrecan Bulut,48,58.0,AML,0,50,55,45,0,0,0,0,60,0,0,0,40,0,0,0,0,35,50,60,70,50,50,75,65,30,65,30,40,45,35,75,65,45,55,60,60,50,40,35,60,65,30,45,70,60,45,45,10,20,25,tr1,6,Emrecan Bulut,Caykur Rizespor,Süper Lig,17,Left Winger,"Nov 26, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",right,"Jun 30, 2028",€275k,https://img.a.transfermarkt.technology/portrait/medium/1050797-1729514863.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
167,167,Rachid Ghezzal,60,70.0,AMR,0,65,50,55,0,0,0,0,75,0,0,0,75,0,0,0,0,60,70,50,70,70,75,60,80,40,65,30,70,85,60,55,60,50,40,50,50,50,50,60,75,85,70,75,70,60,30,65,10,15,25,tr1,6,Rachid Ghezzal,Caykur Rizespor,Süper Lig,19,Right Winger,"May 9, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1520611569,"1,82m",left,"Jun 30, 2025",€1.50m,https://img.a.transfermarkt.technology/portrait/medium/118287-1729518411.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
168,168,David Akintola,58,63.0,"AMR, AML",0,50,65,45,0,0,0,0,55,0,0,0,45,0,0,0,0,50,55,45,55,45,45,50,70,25,70,35,60,40,65,75,75,70,40,50,70,70,55,50,50,55,25,60,75,55,30,50,25,30,30,tr1,6,David Akintola,Caykur Rizespor,Süper Lig,28,Right Winger,"Jan 13, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,"1,78m",right,"Jun 30, 2025",€1.40m,https://img.a.transfermarkt.technology/portrait/medium/353775-1729515266.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
169,169,Vaclav Jurecka,61,63.0,"AMR, ST",0,60,60,55,0,0,0,0,55,0,0,0,60,0,0,0,0,50,55,50,75,70,45,80,70,70,65,65,65,35,55,60,45,60,55,65,65,60,70,45,70,55,45,50,60,75,60,60,35,30,35,tr1,6,Vaclav Jurecka,Caykur Rizespor,Süper Lig,15,Centre-Forward,"Jun 26, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1520611569,"1,82m",right,"Jun 30, 2026",€2.00m,https://img.a.transfermarkt.technology/portrait/medium/248355-1729518262.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
170,170,Martin Minchev,55,66.0,"AMR, AML",0,55,60,45,0,0,0,0,55,0,0,0,55,0,0,0,0,55,50,60,65,50,60,65,65,35,55,20,45,50,65,65,65,50,45,65,65,70,45,50,60,60,35,40,60,60,30,50,10,20,25,tr1,6,Martin Minchev,Caykur Rizespor,Süper Lig,90,Centre-Forward,"Apr 22, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/28.png?lm=1520611569,"1,85m",right,"Jun 30, 2026",€1.80m,https://img.a.transfermarkt.technology/portrait/medium/481128-1729515354.jpg?lm=1,Süper Lig,tr1,Caykur Rizespor,/caykur-rizespor/startseite/verein/126/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/126.png?lm=1443714784,28,25.3,15,€1.30m,€36.45m,Süper Lig,https://tmssl.akamaized.net//images/logo/header/tr1.png?lm=1723019495,Türkiye,19 teams,563,262,€2.04m,26.5,Victor Osimhen,€1.15bn
