footballer_id,league_id,team_id,footballer_name,club,league_name,trikot_num,position,birthday,age,nationality_img_path,height,feet,contract,market_value,footballer_img_path
344,tr1,13,Yavuz Aygün,Konyaspor,Süper Lig,96,Goalkeeper,"Jun 27, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,93m",right,"Jun 30, 2026",€50k,https://img.a.transfermarkt.technology/portrait/medium/299839-1727458612.png?lm=1
345,tr1,13,Riechedly Bazoer,Konyaspor,Süper Lig,20,Centre-Back,"Oct 12, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/260.png?lm=1520611569,"1,84m",right,"Jun 30, 2026",€3.80m,https://img.a.transfermarkt.technology/portrait/medium/216443-1727457389.png?lm=1
346,tr1,13,Adil Demirbağ,Konyaspor,Süper Lig,4,Centre-Back,"Dec 10, 1997",26,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",right,"Jun 30, 2027",€1.80m,https://img.a.transfermarkt.technology/portrait/medium/354173-1727457267.png?lm=1
347,tr1,13,Filip Damjanovic,Konyaspor,Süper Lig,33,Centre-Back,"Jul 2, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,88m",right,"Jun 30, 2026",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/471148-1727457620.png?lm=1
348,tr1,13,Uğurcan Yazğılı,Konyaspor,Süper Lig,5,Centre-Back,"Apr 9, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,84m",right,"Jun 30, 2026",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/295955-1727458467.png?lm=1
349,tr1,13,Josip Calusic,Konyaspor,Süper Lig,15,Centre-Back,"Oct 11, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569,"1,87m",left,"Jun 30, 2026",€900k,https://img.a.transfermarkt.technology/portrait/medium/170851-1727457788.png?lm=1
350,tr1,13,Guilherme,Konyaspor,Süper Lig,12,Left-Back,"Apr 1, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,80m",left,"Jun 30, 2025",€650k,https://img.a.transfermarkt.technology/portrait/medium/217863-1727457675.png?lm=1
351,tr1,13,Yasir Subaşı,Konyaspor,Süper Lig,3,Left-Back,"Jan 1, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",left,"Jun 30, 2025",€75k,https://img.a.transfermarkt.technology/portrait/medium/375719-1727458568.png?lm=1
352,tr1,13,Nikola Boranijasevic,Konyaspor,Süper Lig,24,Right-Back,"May 19, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,82m",right,"Jun 30, 2025",€275k,https://img.a.transfermarkt.technology/portrait/medium/180090-1727458168.png?lm=1
353,tr1,13,Ufuk Akyol,Konyaspor,Süper Lig,19,Defensive Midfield,"Aug 27, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",right,"Jun 30, 2026",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/241251-1727458417.png?lm=1
354,tr1,13,Oğulcan Ülgün,Konyaspor,Süper Lig,35,Defensive Midfield,"May 11, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",right,"Jun 30, 2026",€900k,https://img.a.transfermarkt.technology/portrait/medium/440653-1727458222.png?lm=1
355,tr1,13,Niko Rak,Konyaspor,Süper Lig,21,Defensive Midfield,"Jul 26, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569,"1,73m",right,"Jun 30, 2026",€700k,https://img.a.transfermarkt.technology/portrait/medium/672243-1727458116.png?lm=1
356,tr1,13,Marko Jevtovic,Konyaspor,Süper Lig,16,Defensive Midfield,"Jul 24, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,94m",right,"Jun 30, 2026",€650k,https://img.a.transfermarkt.technology/portrait/medium/256000-1727457943.png?lm=1
357,tr1,13,Adem Eren Kabak,Konyaspor,Süper Lig,66,Defensive Midfield,"Dec 12, 2000",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",right,"Jun 30, 2025",€225k,https://img.a.transfermarkt.technology/portrait/medium/620083-1727457218.png?lm=1
358,tr1,13,Emmanuel Boateng,Konyaspor,Süper Lig,26,Central Midfield,"Jun 17, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569,"1,75m",right,"Jun 30, 2026",€800k,https://img.a.transfermarkt.technology/portrait/medium/477477-1727457557.png?lm=1
359,tr1,13,Danijel Aleksic,Konyaspor,Süper Lig,9,Attacking Midfield,"Apr 30, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,82m",left,"Jun 30, 2026",€750k,https://img.a.transfermarkt.technology/portrait/medium/48119-1727457436.png?lm=1
360,tr1,13,Melih İbrahimoğlu,Konyaspor,Süper Lig,77,Attacking Midfield,"Jul 17, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,75m",both,"Jun 30, 2027",€500k,https://img.a.transfermarkt.technology/portrait/medium/391555-1727458041.png?lm=1
361,tr1,13,Pedrinho,Konyaspor,Süper Lig,8,Left Winger,"Dec 19, 1996",27,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,76m",right,"Jun 30, 2027",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/742063-1727458262.png?lm=1
362,tr1,13,Hamidou Keyta,Konyaspor,Süper Lig,28,Left Winger,"Dec 17, 1994",29,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,86m",both,"Jun 30, 2026",€550k,https://img.a.transfermarkt.technology/portrait/medium/419293-1727457726.png?lm=1
363,tr1,13,Yusuf Erdoğan,Konyaspor,Süper Lig,10,Left Winger,"Aug 7, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,71m",left,"Jun 30, 2026",€500k,https://img.a.transfermarkt.technology/portrait/medium/191391-1727458656.png?lm=1
364,tr1,13,Louka Prip,Konyaspor,Süper Lig,11,Right Winger,"Jun 29, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/39.png?lm=1520611569,"1,82m",left,"Jun 30, 2025",€1.30m,https://img.a.transfermarkt.technology/portrait/medium/388465-1727457886.png?lm=1
365,tr1,13,Alassane Ndao,Konyaspor,Süper Lig,18,Right Winger,"Dec 20, 1996",27,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,"1,76m",right,"Jun 30, 2026",€1.30m,https://img.a.transfermarkt.technology/portrait/medium/569777-1727457317.png?lm=1
366,tr1,13,Tunahan Taşçı,Konyaspor,Süper Lig,7,Right Winger,"Apr 29, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,72m",left,"Jun 30, 2027",€300k,https://img.a.transfermarkt.technology/portrait/medium/594240-1727458375.png?lm=1
367,tr1,13,Umut Nayir,Konyaspor,Süper Lig,22,Centre-Forward,"Jun 28, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,91m",right,"Jun 30, 2026",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/248271-1727458520.png?lm=1
368,tr1,13,Blaz Kramer,Konyaspor,Süper Lig,99,Centre-Forward,"Jun 1, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/155.png?lm=1520611569,"1,91m",right,"Jun 30, 2027",€900k,https://img.a.transfermarkt.technology/portrait/medium/322288-1727457836.png?lm=1
369,tr1,13,Melih Bostan,Konyaspor,Süper Lig,91,Centre-Forward,"Apr 8, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,73m",right,"Jun 30, 2027",€375k,https://img.a.transfermarkt.technology/portrait/medium/697917-1727457989.png?lm=1
370,tr1,14,Djordje Nikolic,Sivasspor,Süper Lig,13,Goalkeeper,"Apr 13, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,95m",right,"Jun 30, 2026",€250k,https://img.a.transfermarkt.technology/portrait/medium/274344-1724075950.png?lm=1
371,tr1,14,Ali Şaşal Vural,Sivasspor,Süper Lig,35,Goalkeeper,"Jul 10, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,87m",both,"Jun 30, 2026",€200k,https://img.a.transfermarkt.technology/portrait/medium/157178-1691659696.png?lm=1
372,tr1,14,Hüseyin Arslan,Sivasspor,Süper Lig,1,Goalkeeper,"Oct 18, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,93m",right,"Jun 30, 2025",€50k,https://img.a.transfermarkt.technology/portrait/medium/617279-1724076163.png?lm=1
373,tr1,14,Noah Sonko Sundberg,Sivasspor,Süper Lig,27,Centre-Back,"Jun 6, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/52.png?lm=1520611569,"1,87m",right,"Jun 30, 2025",€1.50m,https://img.a.transfermarkt.technology/portrait/medium/249121-1724072811.png?lm=1
374,tr1,14,Uros Radakovic,Sivasspor,Süper Lig,26,Centre-Back,"Mar 31, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,94m",right,"Jun 30, 2026",€850k,https://img.a.transfermarkt.technology/portrait/medium/169511-1724074837.png?lm=1
375,tr1,14,Achilleas Poungouras,Sivasspor,Süper Lig,44,Centre-Back,"Dec 13, 1995",28,https://tmssl.akamaized.net//images/flagge/verysmall/56.png?lm=1520611569,"1,87m",both,"Jun 30, 2025",€650k,https://img.a.transfermarkt.technology/portrait/medium/255688-1724076227.png?lm=1
376,tr1,14,Emirhan Başyiğit,Sivasspor,Süper Lig,53,Centre-Back,"Apr 25, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,90m",left,"Jun 30, 2026",€450k,https://img.a.transfermarkt.technology/portrait/medium/896546-1724072700.png?lm=1
377,tr1,14,Samba Camara,Sivasspor,Süper Lig,14,Centre-Back,"Nov 14, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569,"1,90m",left,"Jun 30, 2025",€300k,https://img.a.transfermarkt.technology/portrait/medium/291397-1724076297.png?lm=1
378,tr1,14,Mehmet Albayrak,Sivasspor,Süper Lig,5,Centre-Back,"Jan 5, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,89m",,"Jun 30, 2027",€75k,https://img.a.transfermarkt.technology/portrait/medium/876660-1691660736.png?lm=1
379,tr1,14,Uğur Çiftçi,Sivasspor,Süper Lig,3,Left-Back,"May 4, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,79m",left,"Jun 30, 2027",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/172163-1724076447.png?lm=1
380,tr1,14,Ziya Erdal,Sivasspor,Süper Lig,58,Left-Back,"Jan 5, 1988",36,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,82m",left,"Jun 30, 2025",€50k,https://img.a.transfermarkt.technology/portrait/medium/170644-1724076486.png?lm=1
381,tr1,14,Murat Paluli,Sivasspor,Süper Lig,7,Right-Back,"Aug 9, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,75m",right,"Jun 30, 2026",€800k,https://img.a.transfermarkt.technology/portrait/medium/288858-1724076541.png?lm=1
382,tr1,14,Alaaddin Okumuş,Sivasspor,Süper Lig,23,Right-Back,"Aug 23, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,75m",right,"Jun 30, 2026",€200k,https://img.a.transfermarkt.technology/portrait/medium/216608-1724076587.png?lm=1
383,tr1,14,Jan Bieganski,Sivasspor,Süper Lig,15,Defensive Midfield,"Dec 4, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,83m",left,"Jun 30, 2027",€450k,https://img.a.transfermarkt.technology/portrait/medium/566355-1726065710.png?lm=1
384,tr1,14,Özkan Yiğiter,Sivasspor,Süper Lig,6,Defensive Midfield,"Jan 7, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,90m",right,"Jun 30, 2026",€200k,https://img.a.transfermarkt.technology/portrait/medium/668048-1724076649.png?lm=1
385,tr1,14,Samuel Moutoussamy,Sivasspor,Süper Lig,12,Central Midfield,"Aug 12, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1520611569,"1,76m",left,"Jun 30, 2026",€2.50m,https://img.a.transfermarkt.technology/portrait/medium/353403-1726065611.jpg?lm=1
386,tr1,14,Charilaos Charisis,Sivasspor,Süper Lig,8,Central Midfield,"Jan 12, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/56.png?lm=1520611569,"1,77m",right,"Jun 30, 2026",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/257482-1724076696.png?lm=1
387,tr1,14,Azizbek Turgunboev,Sivasspor,Süper Lig,90,Central Midfield,"Oct 1, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/180.png?lm=1520611569,"1,73m",left,"Jun 30, 2025",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/493593-1724076758.png?lm=1
388,tr1,14,Alex Pritchard,Sivasspor,Süper Lig,10,Attacking Midfield,"May 3, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,68m",right,"Jun 30, 2026",€1.30m,https://img.a.transfermarkt.technology/portrait/medium/200777-1724072733.png?lm=1
389,tr1,14,Queensy Menig,Sivasspor,Süper Lig,11,Left Winger,"Aug 19, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,74m",right,"Jun 30, 2026",€1.30m,https://img.a.transfermarkt.technology/portrait/medium/225339-1724076899.png?lm=1
390,tr1,14,Keita Baldé,Sivasspor,Süper Lig,77,Left Winger,"Mar 8, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,"1,78m",both,"Jun 30, 2026",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/238752-1726065554.png?lm=1
391,tr1,14,Garry Rodrigues,Sivasspor,Süper Lig,24,Left Winger,"Nov 27, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1520611569,"1,73m",right,"Jun 30, 2025",€900k,https://img.a.transfermarkt.technology/portrait/medium/170895-1726737854.png?lm=1
392,tr1,14,Emre Gökay,Sivasspor,Süper Lig,21,Right Winger,"Feb 18, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,81m",left,"Jun 30, 2025",€1.40m,https://img.a.transfermarkt.technology/portrait/medium/1032864-1724077010.png?lm=1
393,tr1,14,Emrah Başsan,Sivasspor,Süper Lig,17,Right Winger,"Apr 17, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,77m",left,"Jun 30, 2025",€600k,https://img.a.transfermarkt.technology/portrait/medium/177031-1724077057.png?lm=1
394,tr1,14,Rey Manaj,Sivasspor,Süper Lig,9,Centre-Forward,"Feb 24, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/3.png?lm=1520611569,"1,82m",right,"Jun 30, 2026",€5.00m,https://img.a.transfermarkt.technology/portrait/medium/308278-1724077102.png?lm=1
395,tr1,14,Bekir Turaç Böke,Sivasspor,Süper Lig,46,Centre-Forward,"Jun 21, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,-,right,"Jun 30, 2027",€300k,https://img.a.transfermarkt.technology/portrait/medium/500972-1724077135.png?lm=1
396,tr1,14,Fodé Koita,Sivasspor,Süper Lig,55,Centre-Forward,"Oct 21, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/59.png?lm=1520611569,"1,86m",right,"Jun 30, 2025",€100k,https://img.a.transfermarkt.technology/portrait/medium/79110-1695416996.png?lm=1
397,tr1,15,Bilal Bayazıt,Kayserispor,Süper Lig,25,Goalkeeper,"Apr 8, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",right,"Jun 30, 2026",€2.50m,https://img.a.transfermarkt.technology/portrait/medium/361032-1694080321.png?lm=1
398,tr1,15,Onurcan Piri,Kayserispor,Süper Lig,1,Goalkeeper,"Sep 28, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,90m",right,"Jun 30, 2026",€200k,https://img.a.transfermarkt.technology/portrait/medium/199470-1696332380.png?lm=1
399,tr1,15,Şamil Öztürk,Kayserispor,Süper Lig,39,Goalkeeper,"May 9, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,94m",right,"Jun 30, 2028",€100k,https://img.a.transfermarkt.technology/portrait/medium/1014342-1694080554.png?lm=1
400,tr1,15,Arif Kocaman,Kayserispor,Süper Lig,54,Centre-Back,"Sep 14, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,86m",left,"Jun 30, 2026",€1.80m,https://img.a.transfermarkt.technology/portrait/medium/889613-1694080559.png?lm=1
401,tr1,15,Majid Hosseini,Kayserispor,Süper Lig,5,Centre-Back,"Jun 20, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/71.png?lm=1520611569,"1,87m",right,"Jun 30, 2025",€1.60m,https://img.a.transfermarkt.technology/portrait/medium/294767-1696332171.png?lm=1
402,tr1,15,Julian Jeanvier,Kayserispor,Süper Lig,92,Centre-Back,"Mar 31, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/59.png?lm=1520611569,"1,83m",right,"Jun 30, 2025",€750k,https://img.a.transfermarkt.technology/portrait/medium/134277-1696332237.png?lm=1
403,tr1,15,Joseph Attamah,Kayserispor,Süper Lig,3,Centre-Back,"May 22, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569,"1,80m",right,"Jun 30, 2025",€500k,https://img.a.transfermarkt.technology/portrait/medium/263546-1694078751.png?lm=1
404,tr1,15,Dimitrios Kolovetsios,Kayserispor,Süper Lig,4,Centre-Back,"Oct 16, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/56.png?lm=1520611569,"1,83m",right,"Jun 30, 2025",€350k,https://img.a.transfermarkt.technology/portrait/medium/112648-1694078470.png?lm=1
405,tr1,15,Lionel Carole,Kayserispor,Süper Lig,23,Left-Back,"Apr 12, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,80m",left,"Jun 30, 2025",€550k,https://img.a.transfermarkt.technology/portrait/medium/11530-1694080287.png?lm=1
406,tr1,15,Hasan Ali Kaldırım,Kayserispor,Süper Lig,33,Left-Back,"Dec 9, 1989",34,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,83m",left,"Jun 30, 2025",€100k,https://img.a.transfermarkt.technology/portrait/medium/55605-1696332450.png?lm=1
407,tr1,15,Gökhan Sazdağı,Kayserispor,Süper Lig,11,Right-Back,"Sep 20, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",right,"Jun 30, 2026",€900k,https://img.a.transfermarkt.technology/portrait/medium/257785-1694079581.png?lm=1
408,tr1,15,Anthony Uzodimma,Kayserispor,Süper Lig,19,Right-Back,"Apr 17, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,"1,76m",right,"Jun 30, 2025",€400k,https://img.a.transfermarkt.technology/portrait/medium/699005-1694080978.png?lm=1
409,tr1,15,Kartal Yılmaz,Kayserispor,Süper Lig,8,Defensive Midfield,"Nov 4, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,74m",right,"Jun 30, 2025",€2.50m,https://img.a.transfermarkt.technology/portrait/medium/461951-1696077083.png?lm=1
410,tr1,15,Baran Gezek,Kayserispor,Süper Lig,26,Defensive Midfield,"Aug 26, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,82m",right,"Jun 30, 2028",€750k,https://img.a.transfermarkt.technology/portrait/medium/988710-1694080335.png?lm=1
411,tr1,15,Yaw Ackah,Kayserispor,Süper Lig,79,Defensive Midfield,"Jun 1, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569,"1,75m",right,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/672933-1694080990.png?lm=1
412,tr1,15,Mehdi Bourabia,Kayserispor,Süper Lig,10,Central Midfield,"Aug 7, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569,"1,83m",right,"Jun 30, 2025",€850k,https://img.a.transfermarkt.technology/portrait/medium/131731-1712924162.jpg?lm=1
413,tr1,15,Ali Karimi,Kayserispor,Süper Lig,6,Central Midfield,"Feb 11, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/71.png?lm=1520611569,"1,85m",right,"Jun 30, 2027",€600k,https://img.a.transfermarkt.technology/portrait/medium/269393-1694078896.png?lm=1
414,tr1,15,Miguel Cardoso,Kayserispor,Süper Lig,7,Attacking Midfield,"Jun 19, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,76m",right,"Jun 30, 2027",€2.10m,https://img.a.transfermarkt.technology/portrait/medium/348425-1694079088.png?lm=1
415,tr1,15,Eray Özbek,Kayserispor,Süper Lig,16,Attacking Midfield,"Jan 9, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",left,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/662140-1694079986.png?lm=1
416,tr1,15,Carlos Mané,Kayserispor,Süper Lig,20,Left Winger,"Mar 11, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1520611569,"1,73m",right,"Jun 30, 2026",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/182711-1694080053.png?lm=1
417,tr1,15,Ramazan Civelek,Kayserispor,Süper Lig,28,Left Winger,"Jan 22, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,71m",right,"Jun 30, 2025",€750k,https://img.a.transfermarkt.technology/portrait/medium/282560-1694080568.png?lm=1
418,tr1,15,Nurettin Korkmaz,Kayserispor,Süper Lig,77,Left Winger,"Jun 27, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",left,"Jun 30, 2025",€50k,https://img.a.transfermarkt.technology/portrait/medium/654374-1694080943.png?lm=1
